date,Rihanna,Kendrick Lamar,Taylor Swift,Travis Scott,BTS,Blackpink,Doja Cat,Olivia Rodrigo,Zendaya,Jenna Ortega,Wednesday,Stranger Things
02-03-2025,4.986367386285714,22.035526631714287,20.932883359999998,3.867843053571429,12.179459255714287,4.3989785847142855,4.031510658,3.8678430535714283,3.867843053571429,3.598920459285714,13.416856628714287,7.735686107428571
09-03-2025,5.013481508714285,22.645594385857144,19.902546708571432,3.8949571760000006,12.260801622857143,4.426092707142858,4.028047160869048,3.8949571759999997,3.8949571759999997,3.6354149725,13.471084873428572,7.7899143521428575
16-03-2025,5.007378061714285,22.096284145571428,19.334926127142857,3.8888537290000005,12.242491281428572,4.419989260142858,4.021120166607143,3.888853729,3.888853729,3.6719094857142855,13.458877979142857,7.777707457857143
23-03-2025,5.047124900285715,19.963203811571425,16.738132677142858,3.928600567571429,12.361731797142857,4.459736098714286,4.010729675214287,3.9286005675714284,3.928600567571429,3.7084039989285715,13.538371656142857,7.857201134857143
30-03-2025,4.504063310714286,7.332230133714288,12.911145711428572,3.9349895274285713,12.380898677142858,4.4661250585714285,3.996875686690476,3.9349895274285713,3.9349895274285713,3.744898512142857,13.001699026285715,7.869979054714285
06-04-2025,3.9217552532857143,5.611774510142859,12.302369107142855,3.921755253285714,12.341195855714288,4.452890784428571,3.9795582010357147,3.9217552532857143,3.921755253285714,3.781393025357143,12.406156694999998,7.843510506714286
13-04-2025,3.9735733538571423,5.132457079571431,12.457823410000001,3.973573353857143,12.496650158571429,3.973573353857143,3.95877721825,3.9735733538571423,3.9432647515,3.8094795567551025,11.978657365571427,7.947146707857143
20-04-2025,3.947093809285714,4.530047441000002,12.378384777142857,3.947093809285714,11.841281431428571,3.947093809285714,3.9345327383333335,3.947093809285714,3.916785206928572,3.829158106336735,8.443638168428572,7.894187618714286
27-04-2025,3.933213961,3.933213961000002,12.336745231428571,4.502287744285714,11.799641885714285,3.933213961,3.910288258416667,3.933213961,3.8864766045714285,3.8632463880306127,8.415878471714285,7.866427922
04-05-2025,5.619468652,3.951950124142859,11.855850375714285,4.521023907428571,11.855850375714285,3.951950124142857,3.8860437785000004,3.9519501241428574,3.9052127677142856,3.8788868936938776,8.453350798285713,7.903900248571429
11-05-2025,5.579721813428572,3.912203285571431,11.73660986,5.024483862142858,12.279816652857141,3.9122032855714286,3.861799298583333,3.912203285571429,3.8654659291428572,3.8766811813265307,8.373857121285715,7.824406571571428
18-05-2025,5.614032894285715,3.9465143664285733,11.839543101428571,5.0587949430000005,12.382749894285713,3.946514366428571,3.837554818666667,3.946514366428571,3.89977701,3.9162057640714285,8.442479282857143,7.893028733142858
25-05-2025,5.627267168428571,3.9597486405714304,14.155541055714286,5.072029217142857,12.422452715714286,3.959748640571429,3.81331033875,3.9597486405714286,3.904580561357143,3.929440038214285,8.468947830857143,8.488571064428571
01-06-2025,5.575449067857143,3.9079305400000024,14.531222284285715,5.020211116571429,12.798133944285714,3.9079305399999997,3.7890658588333332,3.90793054,3.883071063142857,3.9079305399999997,8.896447160285714,9.978341456714286
08-06-2025,5.581838027714285,3.9143194998571453,15.106228672857142,5.026600076428571,14.484819351428571,4.470159009285714,3.764821378916667,3.914319499857143,3.8647560448571423,3.898773030857143,8.35977453042857,10.546958886428571
15-06-2025,5.562214793714285,3.8946962658571453,15.04735897142857,4.987353608571429,14.97540019857143,4.450535775285714,3.740576899,3.894696265857143,3.843246546642857,3.879149796857143,8.320528062571428,11.057162968285713
22-06-2025,3.8759601027142856,3.875960102714288,14.991150481428573,4.968617445428571,15.9933984,4.431799612142857,3.7163324190833333,3.8759601027142856,3.8185425685,3.8604136337142854,8.283055736,11.019690641714288
29-06-2025,3.915706941285715,3.915706941285716,15.110390997142858,4.465157490714286,16.735339385714287,4.4715464507142855,3.6920879391666666,4.4986605729999996,3.8064713065,3.8531166237142855,8.362549413,11.099184318714284
06-07-2025,3.8879351488571428,3.887935148857145,15.027075620000002,4.4373856982857145,17.214402805714286,5.568532253428572,3.66784345925,4.470888780571428,3.7474562475,3.797682253714286,8.307005828,11.043640733714286
13-07-2025,3.8683119148571428,3.868311914857145,12.691910785714287,4.967213013714286,17.70498365285714,6.647810118571429,3.6435989793333334,4.451265546571428,3.717948718,3.762131127428572,8.267759360142858,11.534221580857144
20-07-2025,3.862475260714286,3.8624752607142874,12.143265292857143,4.961376359571429,17.681637035714285,7.167272341285714,3.6193544994166666,4.445428892428571,3.717948718,3.7633246904285715,8.250249398714285,10.979739432285713
27-07-2025,3.8377712825714285,3.8377712825714307,12.04444938,4.936672381428572,16.471142104285715,7.117864384857143,3.5951100195000003,4.420724914285715,3.717948718,3.754167181285714,9.263112504285715,10.905627496571428
03-08-2025,3.7760982617142855,3.7760982617142878,11.859430317142856,4.325548811142857,16.22445002142857,7.543968892571428,3.5708655395833335,4.359051893428571,3.6745907154285717,4.668049217571428,17.431984448285714,10.720608433714286
10-08-2025,3.717016893571429,3.7170168935714303,17.89647192714286,4.266467443000001,15.451021202857143,7.962909502428571,3.5466210596666667,4.299970525285714,3.6214771622857143,5.565011805714286,24.484151381857146,10.602445697571428
17-08-2025,3.626869424714286,3.6268694247142874,20.090060334285713,4.176319974142857,14.507477695714284,8.365568196571429,3.52237657975,3.6268694247142856,3.583147794,6.014714348428571,27.753499584142862,10.42215076
24-08-2025,3.607697420142857,3.607697420142859,28.18064621857143,4.157147969571429,14.43078967857143,7.221638596857142,3.5519962272500005,3.607697420142857,3.5952190560000004,6.0232049214285714,30.431189541714286,10.383806751142856
31-08-2025,3.6140863800000003,3.614086380000002,29.867331625714286,3.6140863800000003,14.456345518571428,6.129126457571429,3.5790437408809526,3.601453663857143,3.6264623225714288,6.052061062,37.20559161,9.310762149285713
07-09-2025,4.226935069714286,3.6319942961428593,32.093882547142854,4.700097541571429,15.10240275857143,5.609664234857142,3.6035191206428574,3.61936158,3.6324301375714287,7.078499287857142,49.915409264285714,8.785463273571429
