ds,yhat,yhat_lower,yhat_upper
2025-12-14,8.690351979391549,7.508234545130565,9.84557593805327
2025-12-21,8.676691335709407,7.514136722370647,9.828639770477395
2025-12-28,8.663030692027265,7.470372829378805,9.929331144309584
2026-01-04,8.649370048345125,7.44391580310879,9.789656795244628
2026-01-11,8.635709404662983,7.482463615251185,9.791183246844259
2026-01-18,8.622048760980842,7.476440211757578,9.785988262241336
2026-01-25,8.608388117298698,7.387172511467722,9.716489239277236
2026-02-01,8.594727473616558,7.414521931305153,9.765737532528306
2026-02-08,8.581066829934414,7.444371721453196,9.858096004764738
2026-02-15,8.567406186252274,7.387630896133404,9.694269197088062
2026-02-22,8.553745542570132,7.383807252665909,9.702662896417463
2026-03-01,8.540084898887992,7.372888395215327,9.686476320796096
