ds,yhat,yhat_lower,yhat_upper
2025-08-10,3.8867060465581016,3.693669323189943,4.069101797327024
2025-08-17,3.8938803890474283,3.706771311683502,4.079741665547742
2025-08-24,3.901054731536755,3.713095543581878,4.081873872156762
2025-08-31,3.908229074026082,3.7269098725171106,4.092209035025811
2025-09-07,3.915403416515409,3.7290332950967358,4.096731310328473
2025-09-14,3.9225777590047355,3.7421304074439687,4.101626529604693
2025-09-21,3.929752101494062,3.736225315196889,4.113300333488439
2025-09-28,3.936926443983389,3.7519920465647414,4.109366656519641
2025-10-05,3.944100786472716,3.7571944009671654,4.1270343755135075
2025-10-12,3.9512751289620427,3.754051362574712,4.154943942787308
2025-10-19,3.9584494714513694,3.7715845023209473,4.1490574779942895
2025-10-26,3.9656238139406965,3.7742299698320605,4.142344950767883
2025-11-02,3.972798156430023,3.795293174925737,4.15374589786198
2025-11-09,3.9799724989193495,3.7967971097767745,4.16365544189701
2025-11-16,3.9871468414086766,3.7994400828719126,4.171781761054504
2025-11-23,3.9943211838980033,3.8230240556835553,4.18364944622808
2025-11-30,4.0014955263873295,3.81845974697229,4.185995316055707
2025-12-07,4.008669868876657,3.818931728139882,4.182236097320107
2025-12-14,4.015844211365984,3.8348558416762657,4.197454615454138
2025-12-21,4.0230185538553105,3.838284009247802,4.213951231348063
2025-12-28,4.030192896344637,3.840014911398226,4.2112546320225785
2026-01-04,4.037367238833964,3.860441825187909,4.224597055294345
2026-01-11,4.044541581323291,3.863200264698648,4.239760905766194
2026-01-18,4.051715923812617,3.873834008552023,4.256530735974644
2026-01-25,4.058890266301944,3.8737841940257494,4.2582947672117655
2026-02-01,4.066064608791271,3.8740618728897545,4.255481562509368
2026-02-08,4.073238951280597,3.8725613263927556,4.285752282438387
2026-02-15,4.080413293769925,3.8844000225626156,4.284304382658571
2026-02-22,4.087587636259252,3.886658400563247,4.296001264701561
2026-03-01,4.094761978748578,3.8883958911398855,4.307139971524143
