ds,yhat,yhat_lower,yhat_upper
2025-08-17,4.22554387067592,3.5557446398731285,4.847158021560528
2025-08-24,4.218085416347835,3.5860562316392683,4.933075216897649
2025-08-31,4.210626962019749,3.576504154119592,4.897218728066312
2025-09-07,4.203168507691664,3.532274670069967,4.909941810626099
2025-09-14,4.1957100533635785,3.5327601008007967,4.827142491816731
2025-09-21,4.1882515990354925,3.488674099874208,4.83288729466556
2025-09-28,4.180793144707407,3.5720764875050635,4.8005608013132575
2025-10-05,4.173334690379322,3.5041643565492744,4.820476880634114
2025-10-12,4.165876236051237,3.544093227995309,4.815755558890527
2025-10-19,4.158417781723152,3.5419502810234826,4.834178163302027
2025-10-26,4.150959327395066,3.4778434795718316,4.799233211928415
2025-11-02,4.143500873066981,3.537764098106227,4.846455248807909
2025-11-09,4.136042418738895,3.5115361356051924,4.796767511817162
2025-11-16,4.12858396441081,3.4439276029883934,4.812013670792675
2025-11-23,4.121125510082725,3.451409743507241,4.77988912306731
2025-11-30,4.1136670557546395,3.4759424427017764,4.810483053975779
2025-12-07,4.106208601426554,3.4468773672031827,4.852105348608254
2025-12-14,4.098750147098468,3.4333017770512204,4.744834029453382
2025-12-21,4.091291692770384,3.4765346719931465,4.756028128998978
2025-12-28,4.083833238442298,3.457423167552711,4.739910141088935
2026-01-04,4.076374784114212,3.440490902888859,4.7717604410312475
2026-01-11,4.068916329786127,3.4198994318739366,4.75234117305409
2026-01-18,4.061457875458042,3.436603258265071,4.719814858283625
2026-01-25,4.053999421129957,3.4097201580194034,4.707457007644804
2026-02-01,4.046540966801871,3.376921808318127,4.736073470549171
2026-02-08,4.039082512473787,3.38388679718444,4.73165314153929
2026-02-15,4.031624058145701,3.392941814565807,4.733870957647084
2026-02-22,4.0241656038176155,3.3630868627055466,4.749030925092006
2026-03-01,4.01670714948953,3.360274742592965,4.684965883704578
